S1 S1.x S1.y S1.lon S1.lat S2 S2.x S2.y S2.lon S2.lat dist.h alpha label 
216 708000.643632 6158410.654464 3.097230 42.525400 1204 781146.122539 6218737.516159 3.995340 43.063300 94813.455409 50.485833 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 158 781995.070395 6153482.959058 3.995660 42.476500 74158.326397 93.810015 E 
216 708000.643632 6158410.654464 3.097230 42.525400 3619 781915.198379 6269953.503307 4.012830 43.523900 133810.195918 33.530691 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 337 783354.197517 6186582.285346 4.017340 42.773900 80447.491382 69.501273 E 
216 708000.643632 6158410.654464 3.097230 42.525400 2366 785697.466640 6249515.983699 4.056210 43.339600 119737.117556 40.458345 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 1477 787398.732466 6223444.983389 4.072810 43.104900 102632.940371 50.679373 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 319 788262.686578 6178939.392273 4.075970 42.704600 82845.788149 75.652955 E 
216 708000.643632 6158410.654464 3.097230 42.525400 565 788352.791740 6192932.557944 4.079400 42.830400 87454.156708 66.750062 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 181 789223.044183 6169720.067092 4.086130 42.621600 82005.982497 82.073098 E 
216 708000.643632 6158410.654464 3.097230 42.525400 1819 788957.896235 6238631.970189 4.094530 43.241300 113971.646675 45.261609 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 114 790926.198831 6148728.618485 4.103290 42.432700 83488.858692 96.659461 E 
216 708000.643632 6158410.654464 3.097230 42.525400 3008 789905.491318 6258600.432874 4.109640 43.420800 129407.865961 39.265897 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 180 793233.214451 6174860.032485 4.135840 42.667300 86805.375212 79.076556 E 
216 708000.643632 6158410.654464 3.097230 42.525400 1805 794246.693819 6233348.482141 4.158640 43.193100 114254.361798 49.013140 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 701 794927.655141 6211531.237361 4.163060 42.996800 101872.968236 58.571144 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 320 795887.402248 6181895.289600 4.169440 42.730200 90970.382145 75.039271 E 
216 708000.643632 6158410.654464 3.097230 42.525400 90 796563.420227 6139930.779374 4.170100 42.352900 90470.277891 101.786453 E 
216 708000.643632 6158410.654464 3.097230 42.525400 91 796935.372716 6146656.860000 4.175820 42.413300 89708.069433 97.528695 E 
216 708000.643632 6158410.654464 3.097230 42.525400 1473 797155.716537 6222751.004048 4.192430 43.097400 109946.839925 54.183227 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 3237 797832.685776 6259950.687819 4.207720 43.431900 135573.500986 41.499053 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 570 799371.321241 6202223.410149 4.215740 42.912500 101331.921365 64.382019 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 85 801200.246638 6131855.715713 4.224760 42.279700 96908.878708 105.903601 E 
216 708000.643632 6158410.654464 3.097230 42.525400 2386 800930.865320 6245490.987749 4.243150 43.301400 127353.879203 46.861313 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 1812 802600.139928 6236667.515085 4.261970 43.221800 122772.964995 50.400952 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 1469 803615.422148 6226143.151225 4.272370 43.127000 117174.557768 54.686647 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 322 806405.112585 6188466.416187 4.299010 42.787800 102892.119828 73.015711 E 
216 708000.643632 6158410.654464 3.097230 42.525400 1110 806015.769042 6215651.848345 4.299720 43.032300 113505.590551 59.714914 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 83 808824.498867 6142516.389866 4.319170 42.374400 102068.983690 98.958603 E 
216 708000.643632 6158410.654464 3.097230 42.525400 162 810496.454886 6167933.926337 4.344680 42.602600 102937.282030 84.691674 E 
216 708000.643632 6158410.654464 3.097230 42.525400 323 811701.641383 6183917.439346 4.362700 42.746100 106791.820893 76.181568 E 
216 708000.643632 6158410.654464 3.097230 42.525400 633 811562.034532 6207860.947581 4.366050 42.961400 114761.897747 64.475647 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 3729 811860.456764 6262515.175031 4.381410 43.452900 147053.092407 44.932581 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 82 814324.874173 6136813.115506 4.384620 42.322300 108495.602165 101.482214 E 
216 708000.643632 6158410.654464 3.097230 42.525400 111 814068.778004 6158550.415328 4.386140 42.517700 106068.226450 89.924504 E 
216 708000.643632 6158410.654464 3.097230 42.525400 330 814034.117019 6192889.776911 4.393080 42.826400 111498.463502 71.986923 E 
216 708000.643632 6158410.654464 3.097230 42.525400 3155 813360.105844 6257916.941795 4.398920 43.411300 144921.073333 46.636540 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 1116 814832.843831 6217104.117579 4.408110 43.044000 121893.566737 61.215667 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 163 817350.002688 6165451.017005 4.427520 42.579200 109575.768446 86.316146 E 
216 708000.643632 6158410.654464 3.097230 42.525400 324 817123.199270 6180309.143700 4.428030 42.712800 111298.140055 78.652723 E 
216 708000.643632 6158410.654464 3.097230 42.525400 2219 817910.914108 6240688.619791 4.451160 43.255600 137295.051384 53.181762 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 1501 819353.480223 6229574.009352 4.466370 43.155400 132150.207324 57.418173 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 81 821200.999836 6140409.254895 4.468690 42.353500 114622.733483 99.035658 E 
216 708000.643632 6158410.654464 3.097230 42.525400 329 820481.187038 6186110.503658 4.470280 42.764400 115841.073417 76.165427 E 
216 708000.643632 6158410.654464 3.097230 42.525400 2459 821019.035460 6253143.278792 4.492300 43.367100 147470.088504 50.030080 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 110 823260.749905 6160965.725258 4.498370 42.537900 115288.423031 88.730083 E 
216 708000.643632 6158410.654464 3.097230 42.525400 586 824283.132807 6202855.283499 4.520600 42.914300 124486.715511 69.082515 E 
216 708000.643632 6158410.654464 3.097230 42.525400 3750 823234.967217 6262913.298970 4.521940 43.454600 155562.694888 47.796033 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 328 829007.945638 6184717.601207 4.573970 42.750400 123833.850727 77.734769 E 
216 708000.643632 6158410.654464 3.097230 42.525400 2256 827946.446653 6247696.646573 4.576360 43.316900 149529.208014 53.336514 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 109 829964.649890 6153052.026024 4.577920 42.465600 122081.668244 92.515738 E 
216 708000.643632 6158410.654464 3.097230 42.525400 3297 827966.741141 6260882.856061 4.579860 43.435500 157773.307792 49.496831 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 625 831129.079109 6215113.335013 4.607390 43.023300 135557.388602 65.273148 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 577 832900.991838 6193272.461053 4.623600 42.826600 129674.371179 74.404680 E 
216 708000.643632 6158410.654464 3.097230 42.525400 79 836424.057657 6140176.065296 4.653050 42.348700 129711.501078 98.081297 E 
216 708000.643632 6158410.654464 3.097230 42.525400 108 836411.632777 6157089.589330 4.657200 42.500700 128417.784385 90.589426 E 
216 708000.643632 6158410.654464 3.097230 42.525400 166 836314.248936 6165098.437275 4.658060 42.572700 128487.772745 87.016409 E 
216 708000.643632 6158410.654464 3.097230 42.525400 1454 835665.352953 6233155.810989 4.667650 43.184700 147936.190400 59.651873 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 596 836974.731284 6205870.519329 4.676620 42.939100 137429.087382 69.797402 E 
216 708000.643632 6158410.654464 3.097230 42.525400 2270 837811.986120 6249991.525694 4.698480 43.335700 158864.850152 54.797335 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 72 842606.149287 6134154.155483 4.726340 42.293400 136773.608183 100.215315 E 
216 708000.643632 6158410.654464 3.097230 42.525400 78 843334.451891 6145287.664273 4.738120 42.393300 135968.571844 95.538517 E 
216 708000.643632 6158410.654464 3.097230 42.525400 583 843659.082757 6203402.152721 4.757740 42.915600 142924.620067 71.651755 E 
216 708000.643632 6158410.654464 3.097230 42.525400 612 843780.007225 6213881.907270 4.762080 43.009800 146673.431356 67.778039 E 
216 708000.643632 6158410.654464 3.097230 42.525400 579 844396.616806 6188824.885622 4.762780 42.784400 139745.794052 77.429562 E 
216 708000.643632 6158410.654464 3.097230 42.525400 172 844900.430240 6181104.765650 4.766820 42.714900 138768.059207 80.587577 E 
216 708000.643632 6158410.654464 3.097230 42.525400 1427 848025.319661 6229191.899559 4.818410 43.146600 156897.720042 63.183803 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 168 849382.867949 6171572.134016 4.818780 42.628300 141993.513574 84.681579 E 
216 708000.643632 6158410.654464 3.097230 42.525400 77 850190.114478 6148057.340226 4.822000 42.416800 142565.903130 94.164557 E 
216 708000.643632 6158410.654464 3.097230 42.525400 2168 849697.113698 6247912.110488 4.844310 43.314600 167595.943446 57.721769 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 106 851832.272812 6162149.420557 4.845910 42.543100 143880.213805 88.510986 E 
216 708000.643632 6158410.654464 3.097230 42.525400 606 855539.798968 6211930.662308 4.905570 42.989800 156946.467297 70.061699 E 
216 708000.643632 6158410.654464 3.097230 42.525400 101 857710.536379 6147623.183227 4.913070 42.411300 150098.039701 94.121372 E 
216 708000.643632 6158410.654464 3.097230 42.525400 169 857825.307178 6176734.254972 4.923060 42.672900 150940.995566 83.027336 E 
216 708000.643632 6158410.654464 3.097230 42.525400 105 858946.234655 6168951.182041 4.934390 42.602700 151313.165888 86.005521 E 
216 708000.643632 6158410.654464 3.097230 42.525400 602 858594.978384 6199714.198514 4.939310 42.879300 156155.808123 74.662629 E 
216 708000.643632 6158410.654464 3.097230 42.525400 1420 858533.129714 6224493.568328 4.946020 43.102100 164398.846927 66.298796 NE 
216 708000.643632 6158410.654464 3.097230 42.525400 73 861046.979463 6131600.603075 4.948730 42.266600 155376.831500 99.936032 E 
216 708000.643632 6158410.654464 3.097230 42.525400 1444 859820.362365 6233844.924089 4.964670 43.185900 169527.449193 63.578716 NE 
978 708583.862962 6205545.050795 3.105080 42.949200 1308 709020.919855 6216609.095610 3.110620 43.048700 11072.673859 2.262148 N 
978 708583.862962 6205545.050795 3.105080 42.949200 504 709467.254204 6182415.531786 3.115480 42.741200 23146.382648 177.812752 N 
978 708583.862962 6205545.050795 3.105080 42.949200 762 711731.884553 6189937.217948 3.143270 42.808800 15922.138240 168.596718 N 
978 708583.862962 6205545.050795 3.105080 42.949200 136 714005.577623 6147841.453574 3.169930 42.430300 57957.744282 174.632361 N 
978 708583.862962 6205545.050795 3.105080 42.949200 32 714635.573031 6140733.727118 3.177380 42.366400 65093.247512 174.665516 N 
978 708583.862962 6205545.050795 3.105080 42.949200 302 717112.696714 6171620.500626 3.208390 42.644000 34980.224547 165.887965 N 
978 708583.862962 6205545.050795 3.105080 42.949200 196 717553.306799 6157773.124181 3.213300 42.519500 48606.665132 169.366201 N 
978 708583.862962 6205545.050795 3.105080 42.949200 529 718517.547504 6184892.952224 3.225960 42.763300 22916.964546 154.312389 SE 
978 708583.862962 6205545.050795 3.105080 42.949200 1073 719086.033078 6210715.828658 3.233830 42.995500 11706.089051 63.786520 NE 
978 708583.862962 6205545.050795 3.105080 42.949200 1621 721196.654846 6221918.903512 3.260140 43.096200 20668.468060 37.607089 NE 
978 708583.862962 6205545.050795 3.105080 42.949200 849 723392.255785 6201556.402370 3.286180 42.913000 15336.160350 105.074886 E 
978 708583.862962 6205545.050795 3.105080 42.949200 18 723991.327596 6132906.365701 3.290420 42.295800 74254.754317 168.024427 N 
978 708583.862962 6205545.050795 3.105080 42.949200 1227 725688.484041 6214230.129230 3.314890 43.026900 19183.290899 63.080266 NE 
978 708583.862962 6205545.050795 3.105080 42.949200 43 726063.782134 6142872.178137 3.315990 42.385300 65064.864109 164.415828 N 
978 708583.862962 6205545.050795 3.105080 42.949200 147 726064.988560 6151627.662599 3.316430 42.464000 56680.459614 162.036240 N 
978 708583.862962 6205545.050795 3.105080 42.949200 306 726909.024187 6169963.088770 3.327600 42.628800 40023.587490 152.750959 SE 
978 708583.862962 6205545.050795 3.105080 42.949200 21 728461.965055 6135984.122638 3.344700 42.323300 72345.432952 164.051900 N 
978 708583.862962 6205545.050795 3.105080 42.949200 2617 728265.969744 6241546.101622 3.347960 43.272500 41030.001073 28.665835 NE 
978 708583.862962 6205545.050795 3.105080 42.949200 1632 729462.868740 6225876.126050 3.361810 43.131500 29142.503381 45.761762 NE 
978 708583.862962 6205545.050795 3.105080 42.949200 273 730885.818066 6161426.968335 3.375520 42.551900 49434.627554 153.183129 SE 
978 708583.862962 6205545.050795 3.105080 42.949200 1916 730862.180665 6234287.580430 3.379490 43.207100 36365.594310 37.779243 NE 
978 708583.862962 6205545.050795 3.105080 42.949200 23 733401.875882 6129598.580932 3.404130 42.265700 79898.686159 161.903490 N 
978 708583.862962 6205545.050795 3.105080 42.949200 915 734930.623880 6204610.905852 3.427540 42.940000 26363.316136 92.030616 E 
978 708583.862962 6205545.050795 3.105080 42.949200 725 735553.699342 6196207.483894 3.434600 42.864400 28540.536611 109.097010 E 
978 708583.862962 6205545.050795 3.105080 42.949200 412 737739.280231 6172519.706130 3.459630 42.651300 44053.510035 138.561309 SE 
978 708583.862962 6205545.050795 3.105080 42.949200 1184 739115.971672 6210317.018891 3.479190 42.991100 30902.772397 81.116912 E 
978 708583.862962 6205545.050795 3.105080 42.949200 1279 739093.725502 6221502.431991 3.479750 43.091700 34430.941417 62.389367 NE 
978 708583.862962 6205545.050795 3.105080 42.949200 490 739367.244445 6183095.522969 3.480240 42.746300 38099.840881 126.102309 SE 
978 708583.862962 6205545.050795 3.105080 42.949200 188 741624.669733 6160741.617736 3.506030 42.545200 55669.044594 143.592654 SE 
978 708583.862962 6205545.050795 3.105080 42.949200 2589 743577.001741 6241220.524692 3.536410 43.268800 49972.584478 44.446802 NE 
978 708583.862962 6205545.050795 3.105080 42.949200 418 747691.587758 6176244.635625 3.581170 42.684200 48866.434982 126.841403 SE 
978 708583.862962 6205545.050795 3.105080 42.949200 837 747994.782641 6204872.788781 3.587460 42.941600 39416.652905 90.977243 E 
978 708583.862962 6205545.050795 3.105080 42.949200 120 749038.350925 6146275.578414 3.594830 42.414700 71759.570461 145.684437 SE 
978 708583.862962 6205545.050795 3.105080 42.949200 2834 750396.412469 6252264.684880 3.621420 43.367700 62697.795060 41.827506 NE 
978 708583.862962 6205545.050795 3.105080 42.949200 542 750994.975251 6185267.584176 3.622290 42.765100 47009.340542 115.553248 SE 
978 708583.862962 6205545.050795 3.105080 42.949200 1256 751106.915824 6217828.526737 3.626810 43.057900 44261.651640 73.887778 E 
978 708583.862962 6205545.050795 3.105080 42.949200 671 751554.683313 6198305.960124 3.630390 42.882300 43576.321959 99.562560 E 
978 708583.862962 6205545.050795 3.105080 42.949200 2342 753523.489448 6241796.068579 3.658900 43.273300 57738.256980 51.108255 NE 
978 708583.862962 6205545.050795 3.105080 42.949200 1661 754144.470038 6232407.164276 3.665570 43.188800 52889.905065 59.476791 NE 
978 708583.862962 6205545.050795 3.105080 42.949200 64 755959.359379 6133714.261120 3.677470 42.301300 86047.080172 146.593431 SE 
978 708583.862962 6205545.050795 3.105080 42.949200 550 756796.602093 6189152.861213 3.693500 42.799600 50923.197993 108.777882 E 
978 708583.862962 6205545.050795 3.105080 42.949200 341 757790.836902 6177683.793187 3.704390 42.696400 56547.112746 119.518776 SE 
978 708583.862962 6205545.050795 3.105080 42.949200 154 758057.853574 6152368.556229 3.704890 42.468800 72632.054367 137.065708 SE 
978 708583.862962 6205545.050795 3.105080 42.949200 2749 757203.645585 6249509.458013 3.705050 43.342400 65549.617576 47.878557 NE 
978 708583.862962 6205545.050795 3.105080 42.949200 1599 759253.405429 6225625.792782 3.727600 43.127400 54503.566238 68.381184 E 
978 708583.862962 6205545.050795 3.105080 42.949200 185 760002.362116 6160863.145186 3.729450 42.545000 68120.002526 130.990152 SE 
978 708583.862962 6205545.050795 3.105080 42.949200 1174 761668.971344 6208169.323465 3.755210 42.970200 53149.934516 87.169876 E 
978 708583.862962 6205545.050795 3.105080 42.949200 1267 762777.762744 6220244.484321 3.770230 43.078700 56152.044661 74.824344 E 
978 708583.862962 6205545.050795 3.105080 42.949200 677 764725.671911 6197001.083732 3.791270 42.869500 56788.221361 98.653188 E 
978 708583.862962 6205545.050795 3.105080 42.949200 2801 765721.900873 6254071.074046 3.810610 43.382700 74963.526524 49.659520 NE 
978 708583.862962 6205545.050795 3.105080 42.949200 184 768438.121964 6161358.153974 3.832060 42.548700 74397.675847 126.436282 SE 
978 708583.862962 6205545.050795 3.105080 42.949200 2074 768375.231193 6238824.357689 3.841330 43.245300 68428.941116 60.900104 NE 
978 708583.862962 6205545.050795 3.105080 42.949200 316 769173.118810 6169108.180285 3.842000 42.618300 70701.509580 121.021654 SE 
